name,topics,topic_0,topic_1
排坛“钻石王老五”脱单了,"[(0, 0.9924435)]",0.9924435019493103,0.0
探秘“野蛮人”酒吧 感受“越夜越美丽”,"[(0, 0.34355935), (1, 0.6564407)]",0.3435593545436859,0.6564406752586365
初晴,"[(0, 0.03285448), (1, 0.96714556)]",0.03285447880625725,0.967145562171936
也说少年书,"[(0, 0.98951703), (1, 0.010482975)]",0.9895170331001282,0.010482975281774998
你，忙碌在医药仓库,"[(0, 0.96965486), (1, 0.030345142)]",0.9696548581123352,0.030345141887664795
送书,"[(0, 0.98701674), (1, 0.012983291)]",0.9870167374610901,0.012983291409909725
希望就在不远处等我,"[(0, 0.79777896), (1, 0.20222107)]",0.7977789640426636,0.2022210657596588
“明总”,"[(0, 0.96330553), (1, 0.036694434)]",0.9633055329322815,0.03669443354010582
逻辑思维,"[(0, 0.9638771), (1, 0.036122955)]",0.9638770818710327,0.03612295538187027
梦幻之海,"[(0, 0.8233905), (1, 0.1766095)]",0.8233904838562012,0.17660950124263763
白兰花阿婆,"[(0, 0.14373282), (1, 0.8562672)]",0.14373281598091125,0.8562672138214111
终结的感觉,"[(0, 0.96719944), (1, 0.032800525)]",0.967199444770813,0.032800525426864624
唐说,"[(0, 0.7598753), (1, 0.24012472)]",0.7598752975463867,0.24012471735477448
崇明前哨湾艺术中心等你去打卡,"[(0, 0.9066978), (1, 0.093302205)]",0.9066978096961975,0.09330220520496368
青浦金泽以“桥”闻名,"[(0, 0.02366317), (1, 0.97633684)]",0.023663170635700226,0.9763368368148804
咖啡主题游 给魔都文旅业加温,"[(0, 0.3652487), (1, 0.63475126)]",0.3652487099170685,0.6347512602806091
申石伽与愚园路亭子间的缘分,"[(0, 0.08044265), (1, 0.9195574)]",0.0804426521062851,0.9195573925971985
宁夏沙湖  塞上明珠,"[(0, 0.88568133), (1, 0.11431868)]",0.8856813311576843,0.11431867629289627
畅游郴州“天然氧吧”,"[(0, 0.97283095), (1, 0.027169012)]",0.9728309512138367,0.027169011533260345
国之瑰宝云冈石窟,"[(0, 0.027374934), (1, 0.9726251)]",0.027374934405088425,0.9726250767707825
九寨沟，水光山色妙境开,"[(0, 0.014779607), (1, 0.98522043)]",0.014779606834053993,0.9852204322814941
疫情向好，“后浪”喜欢哪些出游方式？,"[(0, 0.2355068), (1, 0.76449317)]",0.2355068027973175,0.7644931674003601
多途径联合治疗为“蓝唇族”带来希望,"[(0, 0.9629288), (1, 0.037071247)]",0.9629287719726562,0.03707124665379524
宅家久了更需重视随访复查,"[(0, 0.8681096), (1, 0.13189043)]",0.8681095838546753,0.1318904310464859
早筛查  防复发　延长卵巢癌患者生存期,"[(0, 0.69437027), (1, 0.3056297)]",0.6943702697753906,0.305629700422287
揭开减重手术的神秘面纱,"[(0, 0.53852427), (1, 0.46147573)]",0.5385242700576782,0.4614757299423218
蜂蛰伤莫慌张小知识记心上,"[(0, 0.98369133), (1, 0.016308703)]",0.9836913347244263,0.016308702528476715
春季护牙正当时，畅享整年好口福,"[(0, 0.13500895), (1, 0.864991)]",0.13500894606113434,0.8649910092353821
牢记总书记嘱托 上海风劲更扬帆,"[(0, 0.9083741), (1, 0.09162591)]",0.9083740711212158,0.09162590652704239
习近平：扶贫，“我花的精力最多”,"[(0, 0.105238624), (1, 0.8947614)]",0.10523862391710281,0.8947613835334778
图片新闻,"[(0, 0.763658), (1, 0.236342)]",0.7636579871177673,0.23634199798107147
习近平的扶贫故事,"[(0, 0.12555164), (1, 0.87444836)]",0.12555164098739624,0.8744483590126038
习近平的扶贫故事,"[(0, 0.12394055), (1, 0.8760595)]",0.12394054979085922,0.8760594725608826
牢记总书记嘱托，上海，风劲更扬帆,"[(0, 0.9070413), (1, 0.09295868)]",0.9070413112640381,0.09295868128538132
花博会吉祥物“圆圆”“梦梦”亮相,"[(0, 0.07631176), (1, 0.92368823)]",0.07631175965070724,0.9236882328987122
对创新创业人才给足“阳光雨露”,"[(0, 0.71110743), (1, 0.28889254)]",0.7111074328422546,0.288892537355423
上海“四史”学习教育高质量开局,"[(0, 0.6554751), (1, 0.34452492)]",0.6554750800132751,0.34452491998672485
担当尽责 凝智聚力写新篇章,"[(0, 0.5871631), (1, 0.41283688)]",0.5871630907058716,0.41283687949180603
在沪全国人大代表上午离沪赴京,"[(0, 0.63495505), (1, 0.36504498)]",0.6349550485610962,0.3650449812412262
大会堂前合个影 “看图打卡”老字号,"[(0, 0.45511043), (1, 0.5448895)]",0.45511043071746826,0.544889509677887
伏案打磨即将郑重递交的提案,"[(0, 0.68486315), (1, 0.31513682)]",0.6848631501197815,0.3151368200778961
一名居民区书记的抗疫119天,"[(0, 0.9775103), (1, 0.022489764)]",0.9775102734565735,0.0224897637963295
老牌百货十二业态十二小时大直播,"[(0, 0.110882364), (1, 0.8891176)]",0.11088236421346664,0.8891175985336304
上海为何能成为“直播第一城”？,"[(0, 0.058754098), (1, 0.9412459)]",0.058754097670316696,0.9412459135055542
19日新增确诊病例5例,"[(0, 0.019466363), (1, 0.9805336)]",0.01946636289358139,0.9805335998535156
上海昨无新增确诊病例,"[(0, 0.022340346), (1, 0.9776597)]",0.02234034612774849,0.9776597023010254
新建泖港大桥主桥钢箱梁合龙,"[(0, 0.69544244), (1, 0.30455753)]",0.6954424381256104,0.30455753207206726
临港新片区-浦东机场驾车只需25分钟,"[(0, 0.23407078), (1, 0.7659292)]",0.2340707778930664,0.7659292221069336
头盔火火火 价格涨涨涨,"[(0, 0.50364995), (1, 0.49635002)]",0.5036499500274658,0.4963500201702118
新线投产里程超1000公里,"[(0, 0.9756555), (1, 0.024344498)]",0.9756554961204529,0.02434449829161167
大城养老，多点青春关怀,"[(0, 0.92901003), (1, 0.07098995)]",0.9290100336074829,0.0709899514913559
从“选好学生”到“教好学生”,"[(0, 0.98791474), (1, 0.0120852655)]",0.9879147410392761,0.0120852654799819
德市长谴责米其林主厨辱华,"[(0, 0.0110870255), (1, 0.988913)]",0.01108702551573515,0.9889129996299744
外交部：望美让中国学生顺利回国,"[(0, 0.033700295), (1, 0.9662997)]",0.03370029479265213,0.9662997126579285
英咖啡馆挂浴帘 美餐馆推“轮胎桌”,"[(0, 0.45612893), (1, 0.54387105)]",0.45612892508506775,0.5438710451126099
少数族裔社区病亡率高出14倍,"[(0, 0.108405314), (1, 0.89159465)]",0.10840531438589096,0.891594648361206
炒作涉台问题不得人心,"[(0, 0.19037676), (1, 0.80962324)]",0.19037675857543945,0.8096232414245605
中方：美打错算盘找错对象,"[(0, 0.03572922), (1, 0.9642708)]",0.035729218274354935,0.9642707705497742
世卫大会疫情决议案符合中方立场,"[(0, 0.20588781), (1, 0.7941122)]",0.2058878093957901,0.7941122055053711
戴上口罩却更想诉说,"[(0, 0.9057564), (1, 0.094243556)]",0.905756413936615,0.09424355626106262
2百人的心声2亿人倾听,"[(0, 0.15242721), (1, 0.8475728)]",0.15242721140384674,0.8475728034973145
残酷时刻也有温柔瞬间,"[(0, 0.92593414), (1, 0.07406584)]",0.9259341359138489,0.07406584173440933
中国艺术歌曲一百岁了,"[(0, 0.11853134), (1, 0.8814687)]",0.11853133887052536,0.8814687132835388
演员想舞台 观众盼重逢,"[(0, 0.42139396), (1, 0.578606)]",0.4213939607143402,0.5786060094833374
让大学生里冒出大球星,"[(0, 0.10576307), (1, 0.894237)]",0.10576307028532028,0.8942369818687439
常规赛全打完 季后赛大压缩,"[(0, 0.9074384), (1, 0.092561625)]",0.9074383974075317,0.09256162494421005
自律的美丽,"[(0, 0.7432162), (1, 0.25678375)]",0.7432162165641785,0.25678375363349915
铿锵玫瑰集结苏州,"[(0, 0.34575295), (1, 0.65424705)]",0.3457529544830322,0.6542470455169678
关于伊哈洛，双方能谈拢吗？,"[(1, 0.9930334)]",0.0,0.9930334091186523
行有迹,"[(0, 0.80734974), (1, 0.19265027)]",0.8073497414588928,0.19265027344226837
意无涯,"[(0, 0.10645946), (1, 0.8935405)]",0.10645946115255356,0.8935405015945435
博览群书　深明大艺,"[(0, 0.570484), (1, 0.42951608)]",0.5704839825630188,0.429516077041626
感时（外一首）,"[(0, 0.9654176), (1, 0.034582395)]",0.9654176235198975,0.03458239510655403
浮动的“安老院”,"[(0, 0.50155705), (1, 0.49844292)]",0.5015570521354675,0.4984429180622101
这一回，我在后方你在前线,"[(0, 0.9031986), (1, 0.09680137)]",0.9031985998153687,0.09680137038230896
积习要改,"[(0, 0.24347088), (1, 0.75652915)]",0.24347087740898132,0.7565291523933411
朗读家,"[(0, 0.9379288), (1, 0.062071208)]",0.9379287958145142,0.06207120791077614
师在这里,"[(0, 0.9548258), (1, 0.045174193)]",0.9548258185386658,0.045174192637205124
热闹的小满,"[(0, 0.7619121), (1, 0.23808782)]",0.7619121074676514,0.23808781802654266
黄龙士报了我的网课班,"[(0, 0.52865434), (1, 0.47134566)]",0.5286543369293213,0.4713456630706787
眷恋旧时月色,"[(0, 0.24143133), (1, 0.75856864)]",0.241431325674057,0.7585686445236206
“我的生活自身就是一种娱乐”,"[(0, 0.7057695), (1, 0.2942305)]",0.7057694792747498,0.29423049092292786
诗书善缘，智慧花果,"[(0, 0.93465143), (1, 0.06534858)]",0.9346514344215393,0.06534858047962189
根抱石·荣耀中华,"[(0, 0.3617764), (1, 0.63822365)]",0.3617764115333557,0.6382236480712891
紫檀镶嵌插屏《关公夜读》,"[(0, 0.010653999), (1, 0.98934597)]",0.010653998702764511,0.9893459677696228
《上海印象》留住乡愁,"[(0, 0.6480156), (1, 0.3519844)]",0.6480156183242798,0.3519844114780426
我珍藏的珠算书和算盘,"[(0, 0.8231407), (1, 0.17685932)]",0.8231406807899475,0.1768593192100525
“旧物”不止有风情,"[(0, 0.34048378), (1, 0.65951616)]",0.34048378467559814,0.6595161557197571
每2小时补防晒霜或致缺钙,"[(0, 0.9733703), (1, 0.026629698)]",0.9733703136444092,0.026629697531461716
征集1 0 0名缺牙疑难病例 口腔种植大咖联合坐镇,"[(0, 0.12239345), (1, 0.8776066)]",0.12239345163106918,0.8776065707206726
中国经济有强大韧性,"[(0, 0.45818123), (1, 0.5418188)]",0.458181232213974,0.5418187975883484
带着百姓“声音”走进会场,"[(0, 0.35732228), (1, 0.6426777)]",0.3573222756385803,0.6426777243614197
不同寻常的两会,"[(0, 0.5611567), (1, 0.4388433)]",0.561156690120697,0.438843309879303
两会日历 5月22日,"[(0, 0.067989536), (1, 0.9320104)]",0.0679895356297493,0.9320104122161865
心系国事情牵民生,"[(0, 0.9119501), (1, 0.08804992)]",0.9119501113891602,0.08804991841316223
会期缩短4天半  增加网络视频直播,"[(0, 0.40320933), (1, 0.5967907)]",0.4032093286514282,0.5967906713485718
全力以赴  开好特殊的两会,"[(0, 0.9466642), (1, 0.05333584)]",0.9466642141342163,0.05333584174513817
要为直播经济涵养良好生态,"[(0, 0.7037331), (1, 0.29626694)]",0.7037330865859985,0.29626694321632385
个人生物信息安全保护刻不容缓,"[(0, 0.98979163), (1, 0.010208341)]",0.9897916316986084,0.010208341293036938
刷脸一时爽“丢”脸不得了,"[(0, 0.8699013), (1, 0.1300987)]",0.8699012994766235,0.13009870052337646
老代表新“武器”,"[(0, 0.34882024), (1, 0.6511798)]",0.3488202393054962,0.6511797904968262
对“答卷”的点评  对“大考”的复盘,"[(0, 0.96318537), (1, 0.036814615)]",0.9631853699684143,0.0368146151304245
近10㎡酒店房间成简易直播室,"[(0, 0.94029474), (1, 0.059705246)]",0.9402947425842285,0.05970524623990059
建罕见病医保专项基金,"[(0, 0.9882353), (1, 0.011764693)]",0.9882352948188782,0.011764693073928356
沪举办疫情以来首场线下招聘会,"[(0, 0.707092), (1, 0.292908)]",0.7070919871330261,0.2929080128669739
欧阳路街道“四史”教育在“路上”,"[(0, 0.35054648), (1, 0.6494535)]",0.3505464792251587,0.6494535207748413
产业项目准入首次实现跨省执行统一,"[(0, 0.4115322), (1, 0.58846784)]",0.4115321934223175,0.5884678363800049
产业计量测试服务有了“网购平台”,"[(0, 0.7985666), (1, 0.20143342)]",0.7985665798187256,0.20143342018127441
虹桥商务区全球数字贸易港开港,"[(0, 0.6086598), (1, 0.39134023)]",0.6086598038673401,0.3913402259349823
让居民意见“直达”立法机关,"[(0, 0.65522486), (1, 0.34477514)]",0.6552248597145081,0.34477514028549194
武夷路老楼变身“文化会客厅”,"[(0, 0.13786761), (1, 0.86213243)]",0.13786761462688446,0.8621324300765991
头盔要戴，执法要有法可依,"[(0, 0.5757075), (1, 0.42429247)]",0.5757074952125549,0.4242924749851227
小宠物有大消费,"[(0, 0.23896351), (1, 0.7610365)]",0.2389635145664215,0.7610365152359009
市民“逛吃逛吃”热度持续升温,"[(0, 0.10930786), (1, 0.8906921)]",0.10930786281824112,0.8906921148300171
讲好北外滩故事,"[(0, 0.039487105), (1, 0.9605129)]",0.03948710486292839,0.9605128765106201
生活垃圾分类案查处7662起,"[(0, 0.28037527), (1, 0.7196247)]",0.28037527203559875,0.7196246981620789
260个停车位从不够到出借,"[(0, 0.5367699), (1, 0.46323007)]",0.5367699265480042,0.46323007345199585
音乐一响倒垃圾  手机一点全记录,"[(0, 0.9504867), (1, 0.049513258)]",0.9504867196083069,0.049513258039951324
上海新增一例湖北输入病例,"[(0, 0.3992853), (1, 0.60071474)]",0.39928528666496277,0.6007147431373596
20日新增新冠肺炎确诊病例2例,"[(0, 0.04015533), (1, 0.9598447)]",0.040155328810214996,0.959844708442688
偶发病例是大概率事件,"[(0, 0.36150187), (1, 0.63849807)]",0.36150187253952026,0.638498067855835
269名老年护理员今天获得大专文凭,"[(0, 0.90721), (1, 0.09278998)]",0.9072099924087524,0.09278997778892517
抗疫新人上海之巅庆新婚,"[(0, 0.86206853), (1, 0.13793148)]",0.8620685338973999,0.1379314810037613
老品牌的“中年危机”,"[(0, 0.8113545), (1, 0.18864551)]",0.8113545179367065,0.18864551186561584
临港将打造3个旅游集聚区,"[(0, 0.46131682), (1, 0.5386832)]",0.4613168239593506,0.5386831760406494
让毕业求职“像网购一样方便”,"[(0, 0.9776102), (1, 0.022389797)]",0.977610170841217,0.022389797493815422
“城市人与乡村人要优势整合”,"[(0, 0.9379199), (1, 0.062080048)]",0.9379199147224426,0.06208004802465439
在岛居中醒来,"[(0, 0.93843305), (1, 0.061567016)]",0.938433051109314,0.06156701594591141
数据不落地  科研更高效,"[(0, 0.2927644), (1, 0.7072356)]",0.2927643954753876,0.70723557472229
上海科学家发现日长变化新信号,"[(0, 0.048183624), (1, 0.95181644)]",0.048183623701334,0.9518164396286011
“升级版”科普公园等你来“打卡”,"[(0, 0.12992261), (1, 0.87007743)]",0.12992261350154877,0.8700774312019348
特朗普要在戴维营召开线下G7峰会,"[(0, 0.02323091), (1, 0.97676903)]",0.023230910301208496,0.9767690300941467
剑桥大学新学年计划全年上网课,"[(0, 0.13392839), (1, 0.86607164)]",0.13392838835716248,0.8660716414451599
世卫：未发现羟氯喹对新冠病毒有效,"[(0, 0.027790433), (1, 0.9722095)]",0.027790432795882225,0.9722095131874084
为全球抗疫关键行动制定路线图,"[(0, 0.030513056), (1, 0.96948695)]",0.030513055622577667,0.9694869518280029
德国柏林最大机场关闭法航结束空客A380运营,"[(0, 0.9198878), (1, 0.08011227)]",0.9198877811431885,0.0801122710108757
希望之美,"[(0, 0.123602934), (1, 0.8763971)]",0.12360293418169022,0.8763970732688904
聚焦普通人抗疫故事,"[(0, 0.90401906), (1, 0.09598099)]",0.9040190577507019,0.09598098695278168
聆听逆行护士的心声,"[(0, 0.9664493), (1, 0.033550743)]",0.9664493203163147,0.03355074301362038
去时暖江城归时江城暖,"[(0, 0.9820141), (1, 0.017985847)]",0.9820141196250916,0.01798584684729576
“无尽意——赵朴初书法艺术展”开幕,"[(0, 0.8788241), (1, 0.12117589)]",0.8788241147994995,0.12117589265108109
等待四个月  观众在东艺相聚了,"[(0, 0.27948904), (1, 0.720511)]",0.27948904037475586,0.7205110192298889
多些实战,"[(0, 0.10474752), (1, 0.89525247)]",0.10474751889705658,0.8952524662017822
齐鲁德比跟进蓝白争霸,"[(0, 0.010303891), (1, 0.98969615)]",0.010303891263902187,0.9896961450576782
成耀东沪上再点兵,"[(0, 0.1425628), (1, 0.8574372)]",0.14256280660629272,0.8574371933937073
新民夜上海  越夜越精彩,"[(0, 0.8835402), (1, 0.116459735)]",0.8835402131080627,0.11645973473787308
用骑行丈量城市,"[(0, 0.06163982), (1, 0.93836015)]",0.06163981929421425,0.9383601546287537
你的头顶上，有一架我造的飞机飞过,"[(0, 0.73004365), (1, 0.26995635)]",0.7300436496734619,0.2699563503265381
臭鳜鱼,"[(0, 0.19127147), (1, 0.8087285)]",0.19127146899700165,0.8087285161018372
趣解汉字“活”,"[(0, 0.4033638), (1, 0.5966362)]",0.40336379408836365,0.596636176109314
洗界碑,"[(0, 0.06439434), (1, 0.9356057)]",0.06439433991909027,0.9356057047843933
百年警钟楼,"[(0, 0.6312863), (1, 0.3687137)]",0.6312863230705261,0.36871370673179626
给别人留个机会,"[(0, 0.8950668), (1, 0.10493318)]",0.8950667977333069,0.10493317991495132
交河故城之殇,"[(1, 0.99070126)]",0.0,0.9907012581825256
图文并茂的《玉荷隐语》,"[(1, 0.9926518)]",0.0,0.9926518201828003
一生专“攻”一件事,"[(0, 0.17655502), (1, 0.823445)]",0.17655502259731293,0.8234450221061707
一路向南,"[(0, 0.93246466), (1, 0.06753532)]",0.9324646592140198,0.06753531843423843
上海甜,"[(0, 0.94402564), (1, 0.055974342)]",0.9440256357192993,0.05597434192895889
外卖为日本饭店“撑起一片天”,"[(0, 0.45379105), (1, 0.546209)]",0.4537910521030426,0.5462089776992798
以色列：新政府“联姻”能否长久,"[(0, 0.6272112), (1, 0.37278882)]",0.6272112131118774,0.37278881669044495
新冠疫情下的巴西：政经危机交织,"[(0, 0.46801174), (1, 0.5319882)]",0.468011736869812,0.5319882035255432
拥抱地球  绿色“型”动,"[(0, 0.94962597), (1, 0.050374027)]",0.9496259689331055,0.05037402734160423
“感恩有你”致敬抗疫英雄,"[(0, 0.9750175), (1, 0.02498254)]",0.9750174880027771,0.02498253993690014
炸鸡大师的设计美学,"[(0, 0.1216585), (1, 0.8783415)]",0.12165849655866623,0.8783414959907532
支晨“织”出不一样的风格,"[(0, 0.19950633), (1, 0.8004937)]",0.19950632750988007,0.8004937171936035
奇瑞捷豹路虎4月销量双增长,"[(0, 0.16402395), (1, 0.83597606)]",0.16402395069599152,0.8359760642051697
持续优化，柯迪亚克焕新出发,"[(0, 0.1592508), (1, 0.84074926)]",0.15925079584121704,0.8407492637634277
